id,text
356535,Ein so dreister und gefährlicher Rechtsbruch kann nicht ohne Konsequenzen bleiben.
74570,"Ich muss wirklich sagen: Wir lebensfremd, bürokratisch und stigmatisierend ist das denn?"
980444,"Viele Abgeordnete der Altparteien fühlen sich verpflichtet, einen Teil ihrer Redezeit für das verbale Einprügeln auf die Neupartei, auf die AfD, zu opfern."
392247,"Wiederum wird Geschichte dazu missbraucht, diese hoffnungslosen Menschen durch brachiale Propaganda, durch aggressiven Nationalismus zu berauschen."
1004479,"Auch wir von der Regierungskoalition sind daher zu der Überzeugung gekommen, dass wir mit Blick auf eine geforderte erhöhte Akzeptanz in der Bevölkerung Überlegungen anstellen müssen, wie wir mehr direkte Demokratie in das Grundgesetz aufnehmen können, wie es einzelne Landesverfassungen ja auch vorsehen."
517916,"Damit meine ich den Unmut, den einige ältere Herren mit Bundeswehrhintergrund in den letzten Monaten geäußert haben, die offensichtlich meinen, dass eine Scheidung automatisch zu einer Bundeswehrlaufbahn dazugehört und es sich dabei nur um ein weinerliches Wellness-Wohl7908 fühlthema handelt."
303580,"Die Banker der Deutschen Bank halfen Spekulanten, die Getreidepreise zu manipulieren, und so wurden die Getreidepreise in astronomische Höhen getrieben."
156802,"Vergesst es, da kommt nichts! – Ich kann Ihnen sagen: Das ist eine so unerträgliche Arroganz gegenüber dem Europäischen Parlament, dass damit wirklich Schluss sein muss."
249906,"Auch wenn mutige private Initiativen oder Militärmissionen Tausende von Menschenleben gerettet haben, bleibt es eine Schande, dass es angesichts des Massensterbens im Mittelmeer keine zivile europäische Seenotrettung gibt."
831426,Die sogenannten Peschmerga sind Milizen von politischen Parteien.
1008882,"Weniger Bürokratie, eine kleinere EU-Kommission – also weniger Kommissare – und ein kleineres EU-Budget wären vernünftige Antworten auf Ihre zentralistische Sackgasse."
204581,"Mit ihren Thesen entlastet die AfD übrigens die Teile der nigerianischen Eliten, die ihren Anteil am Aufbau von Boko Haram haben, und sie verschweigt – das ist besonders verwerflich –, dass sich christliche und muslimische Akteure in Nigeria gemeinsam um die Aufklärung von Gewalttaten, die Dokumentation gewaltsamer Zwischenfälle, um Versöhnung und gemeinsame Unterstützung von internen Vertriebenen und vieles, vieles mehr kümmern."
634866,"So etwas ist eine Schande für den Industrie- und Automobilstandort Deutschland, eine Schande, die nicht nur VW Probleme bereitet, sondern unserer gesamten deutschen Industrie."
492872,Dazu kann man nur sagen - Herr Schweitzer vom DIHK hat total recht -: Stoppen Sie endlich diesen Irrsinn!
773087,"Wenn es nach Ihrem Plan geht, werden der Frust über die sogenannten etablierten Parteien und der zunehmende Zweifel an unseren demokratischen Institutionen noch weiter genährt."
1019066,Das ist eine Schande.
1236949,"Dazu gehört auch, dass man nicht jede Einschätzung der Ermittlungsbehörden, was die Einbindung eines Täters in ein vermutetes Netzwerk anbelangt, von vorneherein in Zweifel zieht, Herr Kollege Strasser, und überall Verschwörungen wittert."
237369,"Aber – das muss man auch sagen – neben diesen Instrumenten der Volksentscheide, der Volksbegehren, der direkten Demokratie, ist ein weiteres Instrument auch sehr erprobt – es wird in meinem Wahlkreis Berlin-Friedrichshain – Kreuzberg – Prenzlauer Berg Ost demnächst auch praktiziert –, und zwar das des Wahlkreisrats."
24873,"Das ist, ehrlich gesagt, schon ein bisschen dreist."
362340,"Die EU wird nicht dadurch wettbewerbsfähig, dass sich irgendwelche schlauen Kommissare, Räte oder Bürokraten schlaue Programme ausdenken, sondern sie wird dadurch wettbewerbsfähig, dass wir Unternehmern und Investoren, Menschen, die etwas tun wollen, Rahmenbedingungen zur Verfügung stellen, die sie nicht zu Verlierern auf den internationalen Märkten machen."
1052241,"Schon allein aus diesem Grunde, weil das Freiheit für alle und nicht nur für bestimmte Eliten ermöglicht, muss das Programm von uns nachdrücklich unterstützt werden."
30305,Das ist schlichtweg eine Schande.
691472,Für mich persönlich ist das eine der fragwürdigsten polit-technokratischen Erfindungen des letzten Jahrhunderts.
832151,"Das verhöhnt auch die völlig überlastete Truppe, meine Damen und Herren."
127433,Auch Sie sprechen nicht für die Mehrheit der Bevölkerung.
591807,Uninspiriert und wenig engagiert verwaltet sie ihre sogenannte Demografiestra­ tegie.
1201368,"Ich bitte Sie aber um eines: Legen Sie uns bitte nicht permanent recycelte Anträge vor, die von oben herab erklären, wie der Aufschwung Ost zu funktionieren hat."
1138977,"Die Gedanken der Grünen gehörten und gehören nicht den Opfern oder der Unterstützung Japans, sondern noch immer ihrer politischen Propaganda."
807054,"Legen Sie endlich die ideologischen Scheuklappen ab, und schaffen Sie das Kooperationsverbot ab!"
672450,"Auch andere Politikerinnen und Politiker und Menschen aus der sogenannten Mitte der Gesellschaft - Kollege Wendt, so manche Äußerungen der CDU aus Sachsen sind nicht gerade sehr förderlich unterstützen dieses Klima und bereiten still und heimlich den Boden dafür, dass flüchtlingsfeindliche und rassistische Äußerungen gemacht und Straftaten begangen werden."
132025,Also hören Sie mit der Gängelung der Wohnungsmärkte auf!
121094,"Frech und anmaßend schickten sich unter den Fahnen des Kaiserreichs, die ja traditionell in der rechten Szene nur die Ersatzsymbole verbotener nazistischer Symbole sind, Rechtsradikale an, gar die Stufen des Bundestages und mithin der parlamentarischen Demokratie der Bundesrepublik zu stürmen."
77770,"Das mag man für dreist halten, aber für mich ist das Dilettantismus."
997571,"Es ist viel die Rede – das ist vielleicht nicht das beste Beispiel – von dem sogenannten Dieselskandal, bei dem, wenn es in Europa zu Klagen kommen sollte, Hunderttausende betroffen sein könnten."
265757,"Kolleginnen und Kollegen, ich bin oft der Meinung, wenn die Wählerinnen und Wähler wüssten, wie links die Grünen in der Sozialpolitik sind, würden viele von ihnen weglaufen."
647053,Die Bundesregierung hatte es entweder nicht auf dem Schirm oder wollte uns täuschen.
895203,Ich finde das schäbig und unehrlich.
74721,"Gerade weil das so ist, sollten wir im Parlament die Zeit auch nicht nutzen, uns mit Ihrer Propaganda zu beschäftigen, sondern lieber mit der sinnvollen Frage, wie man jetzt als Gesetzgeber und auch als Parlament sinnvoll über Grundrechte und die Verfassung diskutieren sollte."
294800,"Wir haben leider am Kapitalmarkt auch immer wieder die Abteilung Lug und Trug am Werk – in der Vergangenheit die Deutsche Bank oder VW, die 27 Milliarden Euro alleine in den USA an Entschädigungszahlungen verbrannt haben, und das ist noch lange nicht am Ende."
923007,Das ist eine Schande.
212826,Das war natürlich üble Propaganda.
382656,"Nun haben einige fälschlicherweise gehofft, dass, wenn die Bundeskanzlerin zu ihrem guten Kumpel Präsident Obama fliegt, Klartext gesprochen und sich dann etwas ändern würde."
658069,2 Millionen Euro zusätzlich gibt es auch für die Propagandaabteilung zur Förderung des Agrarexports.
1057373,"Von den Bürgerinnen und Bürgern verlangen Sie Einschränkungen, gleichzeitig wollen Sie mit der Abschaffung der Budgetierung die Ausgaben unkontrolliert steigern."
313114,Ich wurde jüngst in einer Antwort des BMBF zur KI-Strategie mit dem Desaster konfrontiert.
1249621,"Da steht dann zur Auswahl, der Journalist habe sich a) streng an den Wahrheitsgehalt der Nachricht zu halten oder b) streng daran zu halten, positive Propaganda hervorzuheben."
1028469,"Wenn man sich anguckt, was da bei Facebook, Twitter und Instagram in ihrem Bereich so rumtobt, wenn man sich anguckt, mit wem die AfD zusammen demonstriert – mit irgendwelchen Nazis, mit Pegida, mit Menschen, die den Hitlergruß zum Besten geben –, dann stellt man fest: Es ist verlogen, wenn genau diese AfD hier Herrn Schäuble zuklatscht, wenn er genau das beklagt, wenn die gleiche AfD diese Nazis, die mit dem Hitlergruß durch dieses Land ziehen, auch noch unterstützt, indem sie dabei ist, gemeinsam dazu aufruft."
1032553,"Da wünschte ich mir von einem sozialdemokratischen Außenminister, dass er sich nicht nur zu Wahlkampfzeiten, sondern auch in der Regierung gegen diesen Irrsinn aufstellt."
909954,"Wenn selbst ein Land wie Deutschland sich von den Investment bankern auf der Nase herumtanzen lässt, wie soll sich dann ein afrikanisches Land mit sehr viel schwächeren staatlichen Strukturen gegen die Machenschaften der Deutschen Bank und ähnlicher Menschenfreunde wehren?"
830,"Kümmern Sie sich deshalb lieber mit uns gemeinsam um die wichtigen Dinge, zum Beispiel die Planbeschleunigung für bedeutende Infrastrukturprojekte, schnellere Bauarbeiten auf Autobahnen, eine präzise und unaufgeregte Förderung des Radverkehrs ohne Sonntagsreden, eine unideologische Förderung des Luftverkehrs, auch von kleinen Flughäfen wie Baden-Baden/Rastatt in meinem Wahlkreis, gezieltere und mehr Fördermaßnahmen für Sicherheitssysteme beim Lkw und eine durchgängige Rheinvertiefung sowie funktionierende und elektrifizierte Ausweichstrecken für die Bahn, um ein Desaster wie die Tunnelhavarie 2017 in Rastatt nicht zu wiederholen."
22239,"Während der UN-Klimakonferenz stellte nämlich EU-Kommissionspräsidentin von der Leyen ihren sogenannten Green Deal vor und gab den Briten das entscheidende Signal: Rette sich, wer kann!"
1242633,"Das bewusste Täuschen über den tatsächlichen Erhaltungszustand des Wolfes soll nur dem Ziel dienen, dass die Bewertung der Wolfspopulation in Deutschland erheblich schlechter ausfällt."
1042215,Ganz offensichtlich sollte sein Tod für rechte Propaganda missbraucht werden.
870861,"Insofern handelt es sich um eine Propagandafigur, Herr Gehrcke, wenn Sie von Sprachlosigkeit reden."
196845,"Nicht erschlaffte Eliten, sondern Kampfkraft für Demokratie und Menschenrechte braucht es allerdings sehr."
1049408,"Sie wollen verteilen, umverteilen, umverteilen, umverteilen, denken aber nicht daran, dass auch die Steuerzahler diese Umverteilung zunächst erwirtschaften müssen, meine Damen und Herren."
628899,"Wenn wir uns zum Anwalt der Angst machen statt zum Anwalt der Bürgerinnen und Bürger, die wollen, dass es funktioniert, dann haben wir als politische Klasse in der Tat ein großes Problem."
1086862,"Was sagen Sie denn den Bürgerinnen und Bürgern, die Sie fragen, wie man das, was die Koalition bereits beschlossen hat, im Jahr 2040 finanzieren möchte?"
1062198,"Der Leser findet zwischen den Zeilen immer wieder agitatorische Einsprengsel, die eher an Belehrung als an Dokumentation denken lassen."
621731,Ich würde es sogar bürokratischen Irrsinn nennen.
301185,"Da noch von einer zurückhaltenden Genehmigungspraxis zu sprechen, ist schlichtweg verlogen."
941498,"Sie diffamieren immer wieder Menschen in unserem Land als Deutschlandhasser: Deniz Yücel, die Merkel-CDU, die Kirchen, schändliche Liberale, die Altparteien und natürlich die linksversifften Grünen."
692588,"Wenn man nämlich gesellschaftspolitische Fragen gegen die Mehrheit der Deutschen fernab des Gewissens der einzelnen Abgeordneten behandeln will, dann entspricht das nicht dem Willen zum Sieg."
1199246,So hat die Berliner Justiz in ganz großem Stil inkriminiertes Vermögen von Angehörigen sogenannter Clans beschlagnahmt.
57551,Das ist eine Frechheit.
916670,Gleich zu Beginn der neuen Legislaturperiode beglücken uns die Kolleginnen und Kollegen der Linken mit dem bildungspolitischen Dauerbrenner der letzten acht Jahre: der Forderung nach einer Aufhebung des sogenannten Kooperationsverbots.
596790,"Wir fordern, dass endlich Konsequenzen aus dem Atommülldesaster gezogen werden."
293447,"Ich höre an dieser Stelle schon die Ökolandbauverhinderungsministerin, die Verbraucherinnen und Verbraucher – die sie so gerne als Bullerbü-Romantiker verhöhnt – würden zwar von Öko reden, es aber am Ende nicht kaufen."
301814,"Zur Arroganz gegenüber Russland gehört nicht, die Realität der Autokratie anzusprechen, sondern diese vor den Menschen in Russland zu verschweigen."
1114410,"Wir kämpfen dagegen, dass Entscheidungen zunehmend nicht mehr hier im Parlament getroffen werden, sondern in Technokratenräte, in irgendwelche Kommissionen wie bei der Kohle verlagert werden, wo zwei oder drei Abgeordnete der Koalitionsfraktionen wie die Mitarbeiter hinten drinsitzen, nichts sagen und diesem Parlament auch nicht berichten dürfen."
241147,"Das ist doch eine Schande, und das muss geändert werden!"
549590,"Brot und Spiele als Geschenk von Diktatoren, korrupten Vereinen und globalen Playern in der Wirtschaft - das sage ich noch einmal - können wir nicht wollen."
219008,Ein Desaster war das!
1080061,"Es gibt diejenigen, die vom aktuellen Wirtschaftsboom profitieren, es gibt andere, an denen das Wachstum seit Jahren komplett vorbeigeht, und es gibt offensichtlich auch zweierlei Rechte in diesem Land: eines für den normalen Bürger und eines für die oberen Zehntausend und die Konzernlenker, bei denen gemeingefährliche Betrügereien wie die mit den Dieselabgasen komplett ohne Konsequenzen bleiben."
301277,"Sonst wächst das Misstrauen bei Bürgerinnen und Bürgern, und es gibt ein neues Desaster wie beim gescheiterten, untauglichen Atommülllager Gorleben."
87833,"Wer schon in normalen Zeiten seine eigene Weltsicht für den Volkswillen hält und damit verwechselt, der ist jetzt erst recht überfordert."
43836,"Dreist ist auch, dass von ihr die international anerkannte Falldefinition der WHO zum Coronavirus vor Kurzem umgestellt wurde, damit die Zahlen in den nächsten Tagen besser werden."
1116429,"Die wichtigste Schlussfolgerung aus dem Debakel des EU-Austritts des Vereinigten Königreichs muss daher sein, die Europäische Union im Interesse der Mehrheit der Menschen in Europa neu zu gründen."
765527,Ich würde mich dafür schämen.
249428,Sie will auch unser Schweigen angesichts einer immer schlimmer werdenden Verfolgung unschuldiger Bürgerinnen und Bürger der Türkei im Inneren.
429720,"Lassen Sie uns deutsche Technologie und deutsches Know-how anwenden, damit endlich mit diesem Irrsinn von Quecksilberemissionen, die die Gesundheit und die Umwelt belasten, Schluss ist."
1049557,"Mit Ihrem Antrag wollen Sie glauben machen, die Scharia würde in Deutschland gelten und vor allem die Mehrheit der Muslime würde der Scharia folgen."
939771,"Dass Sie das behaupten, Frau Schauws oder Frau Högl, entspricht einfach nicht der Realität."
43553,"Hinzu kommt die Informationspolitik der chinesischen Regierung, die ein einziges Desaster ist."
1194900,"Dieses tragische Ereignis wird in den darauffolgenden Tagen in beispielloser Weise von AfD, Pegida und weiteren rechtsextremen Parteien und Gruppierungen für sogenannte Trauermärsche instrumentalisiert, die am Ende in Hetzjagden gegen Migrantinnen und Migranten münden."
